1307120	Salivary Gland Proc.
1308120	Tonsil & Adenoid Proc.
1309120	Minor Biopsy for Ear, Nose, Mouth & Pharynx
1310120	Diagnostic Proc. for Ear, Nose, Mouth & Pharynx
1311120	Sinus & Mastoid Proc.
1312120	Mouth & Tongue Minor Proc.
1313120	Ear, Nose, Mouth & Pharynx Moderate Proc.
1314120	Other Ear, Nose, Mouth & Pharynx Moderate Proc.
1315120	Middle Ear Proc.
1316120	Ear, Nose, Mouth & Pharynx Minor Proc
1317120	Dental Minor Proc.
1318120	Cauterization & Packing in Nasal Cavity Proc.
1319120	Other Ear, Nose, Mouth & Pharynx Minor Proc.
1320120	Other Ear, Nose, Mouth & Pharynx Major Proc.
1348120	Ear, Nose, Mouth & Pharynx Neoplasms
1348220	Ear, Nose, Mouth & Pharynx Neoplasms - Follow Up
1350120	ENT w/ Multi-specialty Consultations
1350220	ENT w/ Multi-specialty Consultations - Pre Op
1360120	Chronic Ear, Mouth & Throat Disorders
1360220	Chronic Ear, Mouth & Throat Disorders - Follow Up
1361120	Acute Ear, Mouth & Throat Disorders
1361220	Acute Ear, Mouth & Throat Disorders - Follow Up
1401120	Bronchoscopy Proc.
1404120	Insertion of Intercostal Proc.
1405120	Respiratory System Biopsy Major Proc.
1407120	Larynx & Trachea Proc.
1408120	Chest Wall & Thorax Proc.
1409120	Thoracocentesis & Pleurodesis Proc.
1410120	Chest Wall & Thorax Diagnostic Proc.
1411120	Respiratory System Diagnostic Proc.
1412120	Other Respiratory System Proc.
1413120	Respiratory System Therapeutic Major Proc.
1414120	Respiratory System Therapeutic Minor Proc.
1415120	Respiratory System Biopsy Minor Proc.
1448120	Respiratory System Neoplasms
1448220	Respiratory System Neoplasms - Follow Up
1450120	Respiratory Disorders w/ Multi-specialty Consultations
1450220	Respiratory Disorders w/ Multi-specialty Consultations - Pre Op
1454120	Respiratory Drug Resistance TB
1454220	Respiratory Drug Resistance TB - Follow Up
1455120	Respiratory Tuberculosis
1455220	Respiratory Tuberculosis - Follow Up
1460120	Chronic Respiratory System Disorders
1460220	Chronic Respiratory System Disorders - Follow Up
1461120	Acute Respiratory System Disorders
1461220	Acute Respiratory System Disorders - Follow Up
1507120	Ligation & Stripping Varicose Veins Proc.
1508120	Peripheral Angioplasty Proc.
1508220	Peripheral Angioplasty Proc. w/ Stent
1510120	Blood Vessel Proc.
1514120	Coronary Angioplasty Proc.
1514220	Coronary Angioplasty Proc. w/ Stent
1515120	Wound Debridement
1516120	Resuscitation
1518120	Cardiovascular & Vessel Proc.
1520120	Cardiovascular Function Monitoring Proc.
1524120	Echocardiography Proc.
1526120	Stress Test Proc.
1548120	Circulatory System Neoplasms
1548220	Circulatory System Neoplasms - Follow Up
1550120	Circulatory System Disorder w/ Multi-specialty Consultations
1550220	Circulatory System Disorder w/ Multi-specialty Consultations - Pre Op
1560120	Chronic Circulatory System Disorder
1560220	Chronic Circulatory System Disorder - Follow Up
1561120	Acute Circulatory System Disorder
1561220	Acute Circulatory System Disorder - Follow Up
1602120	Large Intestine Proc.
1603120	Endoscopy of Upper Gastrointestinal Major Proc.
1605120	Colonoscopy Proc.
1606120	Major Biopsy for Digestive System
1607120	Moderate Biopsy for Digestive System
1610120	Endoscopy of Upper Gastrointestinal Minor Proc.
1611120	Hernia Proc.
1613120	Minor Biopsy for Digestive System
1614120	Hemorrhoid Proc.
1615120	Rectum & Anal Moderate Proc.
1618120	Rectum & Anal Minor Proc.
1619120	Other Gastrointestinal Major Proc.
1620120	Other Rectum & Anal Proc.
1621120	Sigmoidoscopy Proc.
1624120	Other Gastrointestinal Minor Proc.
1625120	Other Diagnostic for Digestive System
1648120	Digestive System Neoplasms
1648220	Digestive System Neoplasms - Follow Up
1650120	Digestive System Disorders w/ Multi-specialty Consultations
1650220	Digestive System Disorders w/ Multi-specialty Consultations - Pre Op
1660120	Chronic Digestive System Disorders
1660220	Chronic Digestive System Disorders - Follow Up
1661120	Acute Digestive System Disorders
1661220	Acute Digestive System Disorders - Follow Up
1705120	ERCP Diagnostic
1709120	Other Hepatobiliary Major Proc.
1711120	Other Hepatobiliary Minor Proc.
1748120	Hepatobiliary System or Pancreas Neoplasms
1748220	Hepatobiliary System or Pancreas Neoplasms - Follow Up
1750120	Hepatobiliary System or Pancreas w/ Multi-specialty Consultations
1750220	Hepatobiliary System or Pancreas w/ Multi-specialty Consultations - Pre Op
1760120	Chronic Hepatobiliary System or Pancreas Disorders
1760220	Chronic Hepatobiliary System or Pancreas Disorders - Follow Up
1761120	Acute Hepatobiliary System or Pancreas Disorders
1761220	Acute Hepatobiliary System or Pancreas Disorders - Follow Up
1802120	Release of Carpal/Tarsal Tunnel
1803120	Hand and Wrist Major Proc.
1804120	Major Tendon and Muscle Proc.
1806120	Foot Proc.
1809120	Arthroscopy Proc.
1810120	Lower Limb Proc.
1812120	Arm, Elbow, and Shoulder Major Proc.
1813120	Closed Fracture Reduction Proc.
1814120	Incision, Biopsy, and Graft Proc. for Musculoskeletal System and Connective Tissue
1818120	Excision, Incision and Arthrotomi of Bone Proc.
1819120	Implant Device Proc.
1820120	Minor Tendon and Muscle Proc.
1821120	Other Musculoskeletal System Proc.
1822120	Head and Face Proc.
1823120	Arm, Elbow, and Shoulder Minor Proc.
1824120	Hand and Wrist Minor Proc.
1825120	Musculoskeletal Therapeutic Proc.
1826120	Skeletal Traction Proc.
1828120	Casts and Splints Application Proc.
1831120	Other Diagnostic for Musculoskeletal System Proc.
1848120	Musculoskeletal System and Connective Tissue Neoplasms
1848220	Musculoskeletal System and Connective Tissue Neoplasms - Follow Up
1850120	Musculoskeletal System and Connective Tissue w/ Multi-specialty Consultations
1850220	Musculoskeletal System and Connective Tissue w/ Multi-specialty Consultations - Pre Op
1860120	Chronic Musculoskeletal System and Connective Tissue Disorders
1860220	Chronic Musculoskeletal System and Connective Tissue Disorders - Follow Up
1861120	Acute Musculoskeletal System and Connective Tissue Disorders
1861220	Acute Musculoskeletal System and Connective Tissue Disorders - Follow Up
1901120	Vascular Access Device Insertion Proc.
1903120	Skin Graft Major Proc.
1904120	Biopsy of Skin, Subcutaneous Tissue and Breast - Major Proc.
1906120	Non Mastectomy Breast Proc.
1908120	Biopsy of Skin, Subcutaneous Tissue and Breast - Moderate Proc.
1909120	Biopsy of Skin, Subcutaneous Tissue and Breast - Minor Proc. & Other Diagnostic
1910120	Other Skin & Subcutaneous Tissue Proc.
1911120	Skin Graft Minor Proc.
1912120	Other Breast Proc.
1913120	Skin Major Proc.
1914120	Skin Minor Proc.
1948120	Skin, Subcutaneous Tissue and Breast Neoplasms
1948220	Skin, Subcutaneous Tissue and Breast Neoplasms - Follow Up
1950120	Skin, Subcutaneous Tissue and Breast w/ Multi-specialty Consultations
1950220	Skin, Subcutaneous Tissue and Breast w/ Multi-specialty Consultations - Pre Op
1960120	Chronic Skin, Subcutaneous Tissue and Breast Disorders
1960220	Chronic Skin, Subcutaneous Tissue and Breast Disorders - Follow Up
1961120	Acute Skin, Subcutaneous Tissue and Breast Disorders
1961220	Acute Skin, Subcutaneous Tissue and Breast Disorders - Follow Up
2004120	Biopsy for Endocrine, Nutritional and Metabolic System
2005120	Endocrine Gland, Diagnostic Proc.
2006120	Endocrine Gland Proc.
2048120	Endocrine System Neoplasms
2048220	Endocrine System Neoplasms - Follow Up
2050120	Endocrine, Nutritional and Metabolic Diseases w/ Multi-specialty Consultations
2050220	Endocrine, Nutritional and Metabolic Diseases w/ Multi-specialty Consultations - Pre Op
2060120	Chronic Endocrine, Nutritional and Metabolic Diseases and Disorders
2060220	Chronic Endocrine, Nutritional and Metabolic Diseases and Disorders - Follow Up
2061120	Acute Endocrine, Nutritional and Metabolic Diseases and Disorders
2061220	Acute Endocrine, Nutritional and Metabolic Diseases and Disorders - Follow Up
2102120	ESWL Proc.
2103120	Dialysis Device Proc.
2104120	Kidney and Ureter Major Proc.
2105120	Kidney and Ureter Moderate Proc.
2106120	Urethra and Transurethra Major Proc.
2107120	Endoscopy of Urinary System Major Proc.
2108120	Endoscopy of Urinary System Minor Proc.
2109120	Other Diagnostic for Urinary System Major Proc.
2110120	Bladder and Urethra Proc.
2111120	Urethra and Transurethra Minor Proc.
2112120	Dialysis Proc.
2114120	Kidney and Ureter Minor Proc.
2117220	Other Diagnostic for Urinary System Minor Proc.
2118120	Urinary System Major Proc.
2119120	Urinary System Minor Proc.
2120120	Other Kidney and Ureter Proc.
2148120	Kidney and Urinary Tract Neoplasms
2148220	Kidney and Urinary Tract Neoplasms - Follow Up
2150120	Kidney and Urinary Tract Disorders w/ Multi-specialty Consultations
2150220	Kidney and Urinary Tract Disorders w/ Multi-specialty Consultations - Pre Op
2160120	Chronic Kidney and Urinary Tract Disorders
2160220	Chronic Kidney and Urinary Tract Disorders - Follow Up
2161120	Acute Kidney and Urinary Tract Disorders
2161220	Acute Kidney and Urinary Tract Disorders - Follow Up
2203120	Biopsy of Male Reproductive System
2204120	Circumcision Proc.
2207120	Transurethral Prostatectomy Proc.
2209120	Other Procedure on Male Reproductive System
2210120	Other Diagnostic Proc. for Male Reproductive System
2248120	Male Reproductive System Neoplasms
2248220	Male Reproductive System Neoplasms - Follow Up
2250120	Male Reproductive System w/ Multi-specialty Consultations
2250220	Male Reproductive System w/ Multi-specialty Consultations - Pre Op
2260120	Chronic Male Reproductive System Disorders
2260220	Chronic Male Reproductive System Disorders - Follow Up
2261120	Acute Male Reproductive System Disorders
2261220	Acute Male Reproductive System Disorders - Follow Up
2302120	Uterus and Fallopian Tubes Proc.
2303120	Gynaecological Endoscopic Proc.
2304120	Major Biopsy for Female Reproductive System
2305120	Cervix & Vulvovaginal Proc.
2306120	Minor Biopsy for Female Reproductive System
2307120	Gynaecology Major Proc.
2309120	Gynaecology Minor Proc.
2342120	Other Diagnostic for Female Reproductive System
2348120	Female Reproductive System Neoplasms
2348220	Female Reproductive System Neoplasms - Follow Up
2350120	Female Reproductive System Disorders w/ Multi-specialty Consultations
2350220	Female Reproductive System Disorders w/ Multi-specialty Consultations - Pre Op
2360120	Chronic Female Reproductive System Disorders
2360220	Chronic Female Reproductive System Disorders - Follow Up
2361120	Acute Female Reproductive System Disorders
2361220	Acute Female Reproductive System Disorders - Follow Up
2401120	Curettage Proc.
2402120	Delivery Proc.
2403120	Transfusion for Pregnancy, Childbirth and Puerperium
2405120	Other Pregnancy, Childbirth, and Puerperium Major Proc
2408120	Other Diagnostic for Pregnancy, Childbirth and Puerperium Proc.
2409120	Other Pregnancy, Childbirth, and Puerperium Minor Proc
2410120	Sterilization Proc.
2450120	Pregnancy, Childbirth and Puerperium w/ Multi-specialty Consultations
2450220	Pregnancy, Childbirth and Puerperium w/ Multi-specialty Consultations - Pre Op
2461120	Pregnancy, Childbirth and Puerperium
2461220	Pregnancy, Childbirth and Puerperium - Follow Up
2510120	Procedure for Newborn
2511120	Diagnostic Procedure for Newborn
2512120	Wound Care for Newborn
2550120	Newborns and Other Neonates w/ Multi-specialty Consultations
2550220	Newborns and Other Neonates w/ Multi-specialty Consultations - Pre Op
2560120	Newborns and Other Neonates with Chronic Conditions
2560220	Newborns and Other Neonates with Chronic Conditions - Follow Up
2561120	Newborns and Other Neonates with Acute Conditions
2561220	Newborns and Other Neonates with Acute Conditions - Follow Up
2601120	Platelet & Coagulation Factors Transfusion
2602120	Major Biopsy for Blood Forming Organs and Immunological System
2603120	Diagnostic Proc. for Blood & Blood Forming Organs
2604120	Bone Marrow Therapy and Other Transfusion Proc.
2607120	Minor Biopsy for Blood Forming Organs and Immunological System
2608120	Other Procedure for Lymphatic Structures
2648120	Blood and Blood Forming Organs and Immunological Neoplasms
2648220	Blood and Blood Forming Organs and Immunological Neoplasms - Follow Up
2650120	Blood and Blood Forming Organs and Immunological Disorders w/ Multi-specialty Consultations
2650220	Blood and Blood Forming Organs and Immunological Disorders w/ Multi-specialty Consultations - Pre Op
2660120	Chronic Blood and Blood Forming Organs and Immunological Disorders
2660220	Chronic Blood and Blood Forming Organs and Immunological Disorders - Follow Up
2661120	Acute Blood and Blood Forming Organs and Immunological Disorders
2661220	Acute Blood and Blood Forming Organs and Immunological Disorders - Follow Up
2701120	Major Biopsy for Myeloproliferative Diseases
2703120	Moderate Biopsy for Myeloproliferative Diseases
2704120	Minor Biopsy for Myeloproliferative Diseases
2750120	Myeloproliferative Diseases and Disorders w/ Multi-specialty Consultations
2750220	Myeloproliferative Diseases and Disorders w/ Multi-specialty Consultations - Pre Op
2761120	Myeloproliferative Diseases and Disorders
2761220	Myeloproliferative Diseases and Disorders - Follow Up
2850120	Infectious and Parasitic Diseases w/ Multi-specialty Consultations
2850220	Infectious and Parasitic Diseases w/ Multi-specialty Consultations - Pre Op
2860120	Chronic Infectious and Parasitic Diseases
2860220	Chronic Infectious and Parasitic Diseases - Follow Up
2861120	Acute Infectious and Parasitic Diseases
2861220	Acute Infectious and Parasitic Diseases - Follow Up
2901120	Electroconvulsive Therapy w/ Premedication
2901220	Shock Therapy
2903120	Mental Health Diagnostic Proc.
2904120	Group Therapy
2905120	Mental Rehabilitation
2950120	Mental Diseases and Disorders w/ Multi-specialty Consultations
2950220	Mental Diseases and Disorders w/ Multi-specialty Consultations - Pre Op
2960120	Chronic Mental Diseases and Disorders
2960220	Chronic Mental Diseases and Disorders - Follow Up
2961120	Acute Mental Diseases and Disorders
2961220	Acute Mental Diseases and Disorders - Follow Up
3048120	Wound Care for Non-Diabetic - Follow Up
3049120	Wound Care for Diabetic - Follow Up
3050120	Factors Influencing Health Status w/ Multi-specialty Consultations
3050220	Factors Influencing Health Status w/ Multi-specialty Consultations - Pre Op
3061120	Factors Influencing Health Status
3061220	Factors Influencing Health Status - Follow Up
3203120	Skin Procedures for Burns
3250120	Burns w/ Multi-specialty Consultations
3250220	Burns w/ Multi-specialty Consultations - Pre Op
3261120	Burns
3261220	Burns - Follow Up
3301120	Release of Carpal/Tarsal Tunnel
3303120	Hand Proc.
3304120	Other Proc. for Injuries
3350120	Injuries, Poisonings and Toxic Effects of Drugs w/ Multi-specialty Consultations
3350220	Injuries, Poisonings and Toxic Effects of Drugs w/ Multi-specialty Consultations - Pre Op
3361120	Injuries, Poisonings and Toxic Effects of Drugs
3361220	Injuries, Poisonings and Toxic Effects of Drugs - Follow Up
3442120	Nuclear Medicine
3443120	Radiotherapy & Chemotherapy
3444120	Radiotherapy
3445120	Chemotherapy (Injection)
3445220	Chemotherapy (Oral)
3446120	CT Simulation + TPS
3447120	Blood Transfusion for Neoplasms
3541120	Rehabilitation Comprehensive Examination
3541220	Rehabilitation Comprehensive Examination & Therapy
3542120	Rehabilitation Evaluation
3543120	Orthotic Prosthetic Proc.
3544120	Therapeutic Exercise Procedures
3545120	Therapeutic Procedures with Modality
3546120	Therapeutic Manipulation Procedures
3547120	Interventional Rehabilitation Procedures
3548120	Other Rehabilitation Procedures
9040120	Nuclear Diagnostic - PET CT
9040220	Nuclear Diagnostic - SPECT CT
9040320	Nuclear Diagnostic - In Vitro
9042120	Catheterization Diagnostic
9043120	MRI with Contrast
9043220	MRI
9044120	CT Scan with Contrast
9044220	CT Scan
9046120	Other Imaging Diagnostic
9047120	Other Ultrasound Diagnostic
